991	青少年抑郁障碍脑磁频谱功率、功能连接与皮质醇的相关性	赵兰慧	广州中医药大学	2018-04-01	广州中医药大学	医药卫生科技	儿科学;精神病学	硕士	1	175	青少年抑郁障碍; 皮质醇; 脑磁图; 频谱功率; 功能连接	目的:为了控制疾病的病程、治疗、疾病严重程度和分型对实验结果的影响,本次研究探讨首发未经过治疗的青少年重性抑郁障碍患者静息态脑磁频谱功率、脑功能连接与患者皮质醇分泌的相关性,为进一步探讨抑郁障碍的神经病理机制提供参考,为抑郁障碍临床诊断和综合治疗提供依据。方法:设计临床对照实验,应用脑磁图技术和功率谱分析技术,计算患者组与健康对照组脑磁频谱功率;运用源相干性分析和图论,计算患者组与健康对照组脑功能连接网络各属性。运用统计学方法分析检验患者组与健康对照组脑磁频谱功率的差异、脑功能连接网络属性的差异,以及患者组脑功能与皮质醇的相关性。结果:(1)患者组与健康对照组静息态脑磁频谱功率的比较:与健康对照组相比,患者组delta波在左侧顶叶(P=0.018<0.05)、右侧颞叶(P=0.026<0.05)、右侧顶叶(P=0.006<0.01)功率增强;theta波在右侧颞叶(P=0.004<0.01)、右侧枕叶(P=0.011<0.05)功率增强;alpha波在左侧枕叶(P=0.035<0.05)、右侧枕叶功率增强(P=0.008<0.01);beta波在右侧中央区(P=0.024<0.05)、右侧枕叶(P=0.020<0.05)功率增强;差异均具有统计学意义。其中,患者组delta波在右侧颞叶分别与汉密尔顿24项抑郁量表总分(r=0.572,P=0.016<0.05)、绝望感因子分数(r=0.505,P=0.039<0.05)正相关;alpha波在左侧枕叶与体重因子分数呈负相关(r=-0.553,P=0.021<0.05);相关性均具有统计学意义。(2)患者组与健康对照组静息态脑功能连接网络属性比较:与健康对照组相比,在theta频段,患者组脑功能连接网络总的连接数目增加(P=0.005<0.01)、网络连接平均枢纽数目增加(P=0.009<0.01),差异具有统计学意义。在beta频段,患者组脑功能连接网络总的连接数目增加(P=0.003<0.01),网络连接平均路径长度增加(P=0.049<0.05),差异均有统计学意义。抑郁障碍组与健康对照组脑功能连接网络各频段平均聚类系数均大于1。其中,在theta频段,患者组脑功能连接网络总的连接数目分别与总分(r=0.734,P=0.004<0.01)、阻滞因子分数(r=0.669,P=0.012<0.05)、睡眠障碍因子分数(r=0.704,P=0.007<0.01)以及绝望感(r=0.595,P=0.032<0.05)呈正相关;网络连接平均路径长度分别与总分(r=0.723,P=0.005<0.01)、焦虑因子分数(r=0.565,P=0.044<0.05)、认知因子分数(r=0.623,P=0.023<0.05)和绝望感因子分数(r=0.700,P=0.008<0.01)呈正相关;相关性均具有统计学意义。在beta频段,患者组脑功能连接网络总的连接数目与认知减退因子分数(r=-0.589,P=0.034<0.05)呈负相关,网络平均路径长度与阻滞因子分数(r=-0.629,P=0.021<0.05)呈负相关,相关性具有统计学意义。(3)患者组血浆皮质醇水平较对照组升高,但差异无统计学意义。患者组血浆皮质醇水平与汉密尔顿24项量表总分和各因子分数分别做皮尔森或斯皮尔曼相关性检验,未发现具有统计学意义的相关性。(4)患者组theta波谱功率在左侧额叶(r=-0.700,P=0.017<0.05)与血浆皮质醇水平呈负相关;alpha波谱功率在左侧中央区(r=-0.617,P=0.043<0.05)与血浆皮质醇水平呈负相关;相关性均具有统计学意义。在delta频段,患者组脑功能连接网络总的连接数目(r=-0.700,P=0.016<0.05)、平均路径长度(r=-0.818,P=0.002<0.01)分别与血浆皮质醇水平呈负相关;在beta频段,患者组脑功能连接网络总的连接数目(r=-0.836,P=0.001<0.01)、平均枢纽数目(r=-0.648,P=0.031<0.05)分别与血浆皮质醇水平呈负相关;相关性均具有统计学意义。结论:首发青少年重性抑郁障碍患者脑磁频谱功率异常,脑功能连接网络结构异常。皮质醇水平与青少年重性抑郁障碍的发生没有直接的相关性,但可能能够调节和干预患者的脑功能。 	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWFDSJN0wYujO7onUiSIhEgEa-VzJYBMC0jFNhPHk3WFMa4MPcfPSzY7FcGorBKkZTTB-0uCwibO-cMCFUEBiQk6UjHgfdau5V1eyH8Cu5KuXEorwEGMyddvWVoEpboxok4HdJ2urgpGGg==&uniplatform=NZKPT&language=CHS
992	伴非自杀性自伤抑郁障碍青少年的知觉压力水平和焦虑特点研究	陆心传;高蓉;刘璐璐;胡金涛;刘艳秋	苏州市广济医院	2018-03-28	心理月刊	医药卫生科技	儿科学;精神病学	期刊	12	488	非自杀性自伤; 抑郁障碍; 知觉压力; 焦虑; 青少年	目的探究非自杀性自伤(nonsuicidal self-injury,NSSI)的抑郁障碍青少年的知觉压力水平和焦虑特点。方法入组77名住院抑郁障碍青少年,根据精神疾病诊断与统计手册第5版(DSM-5)中关于NSSI建议的诊断标准进行分组,研究组35例,对照组42例,两组采用汉密顿抑郁量表(HAMD)、临床疗效总评量表病情严重程度(CGI-SI)进行抑郁症状严重程度比较,再采用知觉压力量表(PSS-10)、焦虑状态-特质问卷(STAI),比较两组间的差异。结果两组在HAMD、CGI-SI评分无统计学差异,研究组在PSS-10、S-AI评分高于对照组,有统计学差异(P<0.05),两组在T-AI无统计学差异(P>0.05)。结论伴NSSI抑郁障碍青少年可能具有高知觉压力水平、高状态焦虑水平特点。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWFDH2OCLaHvvrZi74cYSDUS0M0YFqzrrK0S04HnvTX1w8OBDRrR_hh0ceCNBL8Yk2y8TKfIwxAJrMTzOJDgOwcERQTVNlcRrEuBACyfUVxYCRsxBQy74Egcepfoq9bWvDjyQ9KVX3v8iQ==&uniplatform=NZKPT&language=CHS
993	国内青少年抑郁症研究初探	吴雪菲;刘小燕	北京市第一六一中学	2018-03-28	心理月刊	医药卫生科技	儿科学;精神病学	期刊	2	885	青少年; 抑郁; 综述; 认知	在物质水平提高的社会背景下,社会压力也愈发普遍,给包括青少年在内的各个群体构成心理影响,学界已对抑郁症成为多发心理疾病的代表形成共识。然而,社会各界对于抑郁情绪并没有形成正确认知,从而也促使青少年抑郁呈扩散、高发和低龄化趋势。青少年群体本身是社会重要成员,心理健康也是学校教育的一个重要方面,是衡量学生全面健康发展的重要指标。通过分析近年来国内针对青少年抑郁的研究成果,本文发现近年国内青少年抑郁研究主要关注已发生抑郁基础上的抑郁治疗,以及相关中介因素的干预,多采用问卷和量表的调查方法,轻视甚至忽视了对青少年抑郁的正确认知和理解。而国外的阈下抑郁、积极心理学等概念和教育方法的引入,有利于改善这一趋势。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWEODXQhi1elLiURPf9Af7sAXjlKzhOOzgPS5iYrz36HXK_lxBP2BIzsXzHoibLrADoKit0jY1Rbc73uxQXZSfeTJ3knJRUsTGse5T3ddPRE6LlZgAxhED5dVLlk4W8DwCOmYnEVlJiftQ==&uniplatform=NZKPT&language=CHS
994	青少年抑郁症状现况调查	郑利锋;杨开仁;谭素仙;余舍红;郑芳	衢州市第三医院	2018-03-28	预防医学	医药卫生科技	儿科学;精神病学	期刊	56	1910	儿童期创伤; 抑郁; 青少年; 现况调查	目的了解青少年抑郁症状现况及影响因素。方法于2017年3月选取某中学635名1318岁学生为调查对象,采用一般情况调查表、简版流调中心抑郁量表(CES-D)和儿童期创伤问卷(CTQ-SF)进行问卷调查,采用Logistic回归模型分析抑郁发生的危险因素。结果实际调查630人,抑郁阳性(CES-D得分≥16)188例,抑郁阳性率为29.84%。调查对象CTQ-SF得分平均为(32.15±2.98)分,存在躯体忽视的比例最高(38.73%),被躯体虐待的比例最低(2.22%)。累积0条CTQ 252人,占40.00%;累积1条CTQ 198人,占31.43%;累积2条CTQ 115人,占18.25%;累积≥3条CTQ 65人,占10.32%。Logistic回归分析结果显示,女性(OR=1.034,95%CI:1.0121.056)、父母离异(OR=1.124,95%CI:1.0871.162)、家庭不和睦(OR=1.025,95%CI:1.0241.158)和CTQ累计数目多(ORCTQ=1=1.528,95%CI:1.2141.923;ORCTQ=2=3.067,95%CI:1.3257.102;ORCTQ≥3=10.361,95%CI:3.05935.093)是青少年抑郁发生的危险因素。结论女性、父母离异、家庭不和睦和儿童期创伤经历多是青少年发生抑郁的危险因素。 	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWEODXQhi1elLiURPf9Af7sAXjlKzhOOzgP94SRnFraU5KFvjOzluDIBlF4sEFCX1kfcePxeg__4r9b4pJ3DDyf3ZK0PIxdbUOLxMCon1SaYfd1FdrNX61VmAo_DTQgbP5XtreuH0A63nw==&uniplatform=NZKPT&language=CHS
995	亲子关系和友谊质量对青少年抑郁患者的影响	周秀月;汤义平;王锦芬	台州市第二人民医院	2018-03-20	医院管理论坛	医药卫生科技	儿科学;精神病学	期刊	9	519	抑郁; 青少年; 亲子关系; 友谊质量	目的了解和评估青少年抑郁患者抑郁水平的现状并分析其影响因素。方法采用便利抽样法抽取台州市某三级医院的196名青少年抑郁患者,采用一般情况调查表、亲子关系量表(Child-parent Relationship Scale)、友谊质量问卷(Friendship Quality Questionnaire)和流行病研究中心抑郁量表(CES-D)进行调查,使用单因素分析、Pearson相关和分层多元回归分析青少年抑郁患者抑郁水平的影响因素。结果青少年抑郁患者抑郁水平总分为26.62±5.97分,回归分析显示,控制人口学变量之后,亲子关系中的亲密性、依赖性维度和友谊质量中的亲密性、可信赖性和争吵与冲突维度共可以解释其抑郁水平的47.8%。结论青少年抑郁患者的抑郁水平较高,亲子关系和友谊质量是青少年抑郁患者抑郁水平的重要影响因素,医疗工作者应提高对青少年抑郁患者亲子关系和友谊质量的重视力度,给予针对性的干预措施,以降低青少年抑郁患者的抑郁水平。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHqIDANjqIOq0v5--tVU6W-jctrUTZYZCZzKsflYghoSRi6auD9hyGd64S-IaKgA9-jtGPzQjSMnLcOnq_n31koMwGDa6o4dB-zwUmp-OkURLKrd6vGggYd6D1X90zWXOFTf-eJDdjrMA==&uniplatform=NZKPT&language=CHS
996	社交网站成瘾与青少年抑郁的关系:认知负载和核心自我评价的中介作用	陈春宇;连帅磊;孙晓军;柴唤友;周宗奎	1. 青少年网络心理与行为教育部重点实验室2. 华中师范大学心理学院  3. 教育大数据应用技术国家工程实验室,华中师范大学国家数字化学习工程技术研究中心 	2018-03-15	心理发展与教育	哲学与人文科学;社会科学Ⅱ辑	心理学;教育理论与教育管理	期刊	74	5532	社交网站成瘾; 认知负载; 核心自我评价; 抑郁; 青少年	为探讨社交网站成瘾对青少年抑郁的影响及其作用机制,在素质-压力模型的视角下,采用社交网站成瘾量表、认知负载量表、核心自我评价量表和流调中心抑郁量表,对武汉市三所全日制中学886名初中生进行调查。结果表明:(1)社交网站成瘾、认知负载、核心自我评价和抑郁两两间存在显著的相关,且社交网站成瘾对抑郁具有显著的正向预测作用;(2)认知负载和核心自我评价能在社交网站成瘾与抑郁的关系中起完全中介作用。具体而言,社交网站成瘾通过三条路径影响抑郁:一是认知负载的单独中介作用;二是核心自我评价的单独中介作用;三是认知负载-核心自我评价的链式中介作用。本研究揭示了社交网站成瘾与抑郁的关系及其作用机制,拓展了社交网站成瘾对个体心理社会适应的研究。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWGEVcM_KoUBlD0bWVvcz4t5hTI50oxIUxP-D0JkDtKqguogqxOzLZ1u06dNqt-uKnIHca5FzoF_VPU8-e9HPdz4_bdUuTqGax8MkoEqi4Uzq6pA64inCOcYpIMShXMKQhXkvAy6tyN8SA==&uniplatform=NZKPT&language=CHS
997	青少年抑郁的快感缺失的神经机制研究	李鹏;刘霞;孙炳海;张文海;李红	1. 辽宁师范大学脑与认知神经科学研究中心2. 北京师范大学心理学部3. 浙江师范大学教师教育学院4. 盐城工学院心理健康教育中心5. 成都大学教育科学研究院	2018-03-15	心理发展与教育	哲学与人文科学;社会科学Ⅱ辑	心理学;教育理论与教育管理	期刊	15	1666	青少年; 快感缺失; 抑郁; 神经机制	抑郁逐渐低龄化使得青少年抑郁备受关注。快感缺失,作为抑郁的一种核心临床症状,已成为抑郁最具前景的内表型之一。然而,青少年抑郁的快感缺失的神经机制迄今仍不清楚。本研究首先汇总两种神经机制模型即三元模型和社会挫折模型;其次,在多种奖励加工如金钱奖励、努力动机奖励、未来奖励和社会奖励条件下,概述青少年抑郁的快感缺失的神经机制前沿进展。未来可以深入探索努力动机奖励和未来奖励在预测青少年抑郁中的作用,加强研究青春期阶段与性别是如何交互影响早期抑郁快感缺失,将无创伤电磁刺激应用于青少年抑郁干预中,进一步澄清青少年抑郁的快感缺失的神经发展机制。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHD17OCugJ3d4OswqLO1g3n5qWonU1dcbBLkdnHKpuKJcq31YkQxopo7mJTZAVmVwMySoewgVDGfbAFeXuMaDPvsNgbnSg3ip2dB36iH2pa2xRZ6uIvBltIah2uPUeIXGApYjPv5P1bqA==&uniplatform=NZKPT&language=CHS
998	流动青少年的人格与抑郁的关系:主观健康的调节作用	董丹;王道阳	1. 安徽师范大学心理学系2. 北京师范大学中国基础教育质量监测协同创新中心	2018-03-15	教育生物学杂志	医药卫生科技;哲学与人文科学;社会科学Ⅱ辑	儿科学;精神病学;心理学	期刊	6	315	人格; 抑郁; 主观健康; 流动青少年	目的考察流动青少年的主观健康在人格与抑郁之间的调节作用。方法采用主观健康抱怨量表(subjective health complaints index,SHCI)、中国版10项目大五人格量表(ten-item personality inventory in China,TIPI-C)和贝克抑郁分级量表(Beck-depression rating scale-13)对351名流动青少年进行调查。结果 (1)流动青少年外倾性、责任心、宜人性和开放性人格以及主观健康与抑郁呈显著负相关;神经质与抑郁呈显著正相关。(2)主观健康在宜人性、神经质以及开放性人格与抑郁的关系中起调节作用。对于低主观健康的流动青少年,神经质人格能正向预测抑郁,宜人性和开放性人格对抑郁不具有预测作用。对于高主观健康的流动青少年,神经质人格对抑郁仍有正向预测作用,但正向预测作用减弱,宜人性和开放性人格能负向预测抑郁。结论高主观健康水平可以减弱流动青少年神经质人格对抑郁的正向预测作用,增强宜人性和开放性人格对抑郁的负向预测作用;低主观健康水平增强了神经质人格对抑郁的正向预测作用。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWE9rVCeMqYyjv2ykS-Fn5jH9Sw_YZU8PJXL0h_TN1wK9P0P8rKjXh0MssxjpoYRH3iQZwKdrEQpOqGN8PCss6MFaV20I-iC_Ck56N4gdCCYooaYe1lf1fIljcZyh_JeZw-IpvXCGWWMzg==&uniplatform=NZKPT&language=CHS
999	重点高中学生抑郁症状流行状况及其影响因素	刘晓宇	安徽医科大学	2018-03-01	安徽医科大学	医药卫生科技	精神病学	硕士	10	608	抑郁症状; 重点高中学生; 归因方式; 完美主义; 学习成绩; 心理健康; 情绪症状; 心理复原力; 高中学生	目的了解重点高中学生抑郁症状流行状况,探讨完美主义个性特征、归因方式及父母教养方式与重点高中学生抑郁症状的关系,为开展高中学生抑郁症状的预防干预研究提供基础。方法本研究采用横断面调查方法,根据安徽省的地理特点,在安徽省北部、中部和南部共选取8所重点高中学校为调查学校,通过分层整群抽样在调查学校高一和高二年级中共抽取2768名学生为调查对象,进行问卷调查。调查内容包括社会人口学特征、学习成绩、抑郁、焦虑和强迫症状及归因方式、完美主义评定等。采用Epi Data3.1建立数据库并录入数据,导入SPSS13.0数据分析软件对数据进行整理分析,并结合使用Amos7.0构建结构方程模型。数据分析方法主要包括频数分布、t检验、卡方检验、广义线性模型分析和结构方程模型。结果在2768名调查学生中,48.4%(1339/2768)有抑郁症状(CES-D≥21);有明显抑郁症状(CES-D≥26)的学生为29.7%(823/2768)。在有抑郁症状学生中,有24.9%(333/1339)伴有强迫症状(Y-BOCS评分≥16分),有57.8%(774/1339)伴有焦虑症状(SAS评定标准分≥50分),同时伴有焦虑症状和强迫症状比例为17.2%(231/1339)。多因素分析结果显示,女生、农村户籍、皖南地区、学习成绩差的高中学生有抑郁症状的危险性增加;在归因方式方面倾向于将消极事件进行持久性、普遍性和外在化的归因,是重点高中学生抑郁症状的危险因素;在个人完美主义个性特征方面,有抑郁症状的危险性随着消极完美主义评分的增加而升高。结构方程模型和中介效应检验结果显示,积极完美主义对抑郁症状的直接效应和通过学习成绩对抑郁症状的间接效应值分别为-0.31(95%CI=-0.47-0.27,P<0.05)和-0.04(95%CI=-0.05-0.03,P<0.05),消极完美主义对抑郁症状的直接效应和通过学习成绩对抑郁症状的间接效应值分别为0.53(95%CI=0.480.58,P<0.05)0.39和0.02(95%CI=0.010.03,P<0.05);学习成绩对抑郁症状的直接效应和通过归因方式对抑郁症状的间接效应值分别为-0.20(95%CI=-0.31-0.09,P<0.05)和-0.02(95%CI=-0.03-0.01,P<0.05)。结论抑郁症状广泛影响重点高中学生的心理健康状况且较高比例与强迫和焦虑症状并存。消极完美主义个性特征及对消极事件倾向于进行普遍性和外在化的归因、学习成绩较差等因素及其相互作用可增加发生抑郁症状的危险性。因此,培养积极完美主义个性品质和乐观的归因方式及建立良好的社会心理支持环境应成为重点高中学生心理健康促进的重要策略。目的通过随访调查,了解某重点高中一年级学生情绪症状发生率,探讨心理复原力和完美主义个性特征及父母教养方式对情绪症状的影响。方法在合肥市某重点高中学校,对高一年级新生进行情绪症状、心理复原力、完美主义及父母情感温暖评定,以无抑郁、焦虑或强迫症状的学生(1579名)为随访对象,在一年后(高二年级)进行随访调查,再次进行抑郁症状、焦虑症状和强迫症状进行评定,共有89.7%(1417/1579)学生参加随访调查。结果随访结果表明,高一学生的情绪症状(包括抑郁、焦虑和强迫)发生率为19.6%(278/1417);有情绪症状的学生心理复原力、父亲及母亲情感温暖得分(112.10±13.51、56.40±12.85和58.43±11.70)较无情绪症状的学生心理复原力评分(115.87±13.29、58.78±13.01和60.34±11.85)低,经t检验,差异有统计学意义;完美主义评定结果表明,有、无情绪症状的学生积极完美主义维度得分相似(75.86±10.12和75.85±9.12),但在消极完美主义维度,有情绪症状的学生的评分(59.78±10.19)高于无情绪症状学生(55.97±9.77);Logistic回归分析显示,随着心理复原力和父亲情感温暖评分的降低以及消极完美主义评分的升高,均可增加高中学生情绪症状发生的危险。结论高一年级学生情绪症状的发生率接近五分之一,应发展强化学生心理复原力和降低消极完美主义的策略和措施,以改善重点高中学生的心理健康状况。 	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHrObqeonEOqRKbcyZQpMY_dTEhZjLLoXtc6dCqxDQi3tqx_1QzBxIF0cvJtV77L2lM2eXzD4fWIFE0MKX5OOhADm9_UsqKGMpYTxu6OmRlU4lsDGi6j0NNa9BNe5Y35Tm9tXVvxlpElw==&uniplatform=NZKPT&language=CHS
1000	首发青少年重性抑郁障碍患者静息态脑磁频谱功率研究	赵兰慧;王德民;温金峰;冯毅刚	1. 广州中医药大学经管学院2. 广东三九脑科医院心理行为科3. 广东三九脑科医院影像科	2018-02-25	东南大学学报(医学版)	医药卫生科技	临床医学;儿科学;精神病学	期刊	6	162	重性抑郁障碍; 脑磁图; 静息态; 青少年	目的:分析首发青少年重性抑郁障碍患者静息态脑磁频谱功率分布特征及额叶alpha波偏侧化特点,探究抑郁障碍发生的电生理学机制,为脑磁图技术在抑郁障碍的临床应用方面提供参考。方法:选取2016年10月至2017年6月于广东三九脑科医院精神科就诊的首次发病青少年(1319岁)重性抑郁障碍患者列为病例组研究对象,并招募健康志愿者10名列为对照组;运用148通道全头型脑磁图系统采集两组静息态脑磁图信号,计算脑磁图各频道不同区域(左右两侧的中央区、额叶、颞叶、顶叶、枕叶)频谱功率,并进行分析。结果:与健康对照组相比,首发青少年重性抑郁障碍患者病例组左侧顶叶delta波频谱功率增强(P<0.05),右侧颞叶和右侧枕叶theta波频谱功率增强(P<0.01);男性患者比女性患者顶叶delta波频谱功率增强(P<0.05);额叶alpha波未发现显著的偏侧化特点(P>0.05)。结论:首发青少年重性抑郁障碍患者存在多个频段皮层激活异常,脑磁频谱慢波功率异常可能与青少年抑郁障碍发病相关。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHZ_B6-4_DmTPdXX-NpbKn5Thq-6CENjR2dAChg9bW66C7qOHdx2TzMEwNj6i2CZs8t-jOsWeqImT_QAo5tZ6yS1OyMJ5qZ4JMsjYGmF9zI3IXvfnlvLpkj47U3ohTFa0PYJZj0QGvOQQ==&uniplatform=NZKPT&language=CHS
1001	流动儿童与留守儿童公正世界信念与抑郁和焦虑的关系	华销嫣;李玮玮;张羽;王耘	北京师范大学认知神经科学与学习国家重点实验室	2018-02-10	中国心理卫生杂志	医药卫生科技;哲学与人文科学;社会科学Ⅱ辑	心理学;教育理论与教育管理	期刊	30	1568	流动儿童; 留守儿童; 公正世界信念; 抑郁; 焦虑	目的:探讨个人、一般公正世界信念与不同类型儿童抑郁、焦虑的关系。方法:选取11 097名49年级儿童(2471例流动儿童、3186例留守儿童和5440例农村普通儿童),使用儿童青少年公正世界信念量表中的个人公正世界信念分量表(PBJW)和一般公正世界信念分量表(GBJW)、儿童青少年抑郁量表(CDI)和儿童青少年焦虑量表(RCMAS)测查儿童的个人、一般公正世界信念、抑郁和焦虑。结果:流动儿童的PBJW、GBJW得分高于留守儿童得分(均P<0.001)和农村普通儿童得分(均P<0.001),留守儿童得分和农村普通儿童得分之间的差异无统计学意义(均P>0.05)。PBJW得分与流动儿童CDI得分(simple slope=-0.98)、RCMAS得分(simple slope=-1.39)的负向关联程度高于与农村普通儿童(simple slope抑郁=-0.72;simple slope焦虑=-0.96)的负向关联程度。GBJW得分与农村普通儿童CDI得分(simple slope=-0.47)的负向关联程度高于与流动儿童(simple slope=-0.11)、留守儿童(simple slope=-0.22)的负向关联程度。结论:个人、一般公正世界信念与流动、留守儿童的抑郁和焦虑负向关联,并且个人、一般公正世界信念与不同类型儿童抑郁和抑郁的负向关联程度不同。 	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHHvf2xv9nBCXMUqBK866h_wSbexNcbChRu1r9p0WuSdX349W7EEuUbw2ONP5otuEAQzkL3Tsd4bVXE0G1_HL8QQg58iQRYtXO6X3L9hXCKj8HhZ0UE8cuzlGL4NUrRcPB6x8aMezTxXA==&uniplatform=NZKPT&language=CHS
1002	护理干预对首发精神疾病儿童与青少年家属焦虑和抑郁的改善作用	童海静;丁凯景;吝国明;郑颖梅	杭州市第七人民医院儿童心理科	2018-02-01	中国乡村医药	医药卫生科技	临床医学	期刊	5	140	护理干预; 首发; 精神疾病; 家属; 焦虑; 抑郁	目的观察护理干预对首发精神疾病儿童与青少年的家属焦虑、抑郁情绪的改善情况。方法选取2016年11—12月该院儿童心理科和心身科接受住院治疗的首发精神疾病患者家属70名为对象,随机分为观察组37名与对照组33名。对照组实施常规护理措施,观察组在此基础上实施护理干预。评定及比较两组患者家属焦虑、抑郁情绪的改善情况及对护理服务的满意度。结果护理干预后,观察组SAS和SDS评分分别为(33.1±10.7)分和(40.2±16.5)分,明显低于对照组的(48.2±12.8)分和(55.7±18.6)分;观察组总满意率91.9%(34/37),高于对照组的72.7%(24/33);差异均有统计学意义(P<0.05)。结论护理干预对首发精神疾病的儿童及青少年住院患者家属焦虑、抑郁情绪改善作用明显,同时提高了护理满意度,形成和谐的护患关系,有利于护理工作的开展。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHD6NcRnY_kcIr_ovV3mobazuJb-1vH-Luzvq-AR09cHlefAIn8PJ1dALDJkI1PlLBNxCj4KisrpoBcwYzJN0NLlZwwB0RHwJcHSm0qhCvf68i2S-Nc8QefjQ1JJ3r36les5B7Z_l85og==&uniplatform=NZKPT&language=CHS
1003	社交网站使用与抑郁的关系	陈光辉;张文新	山东师范大学心理学院	2018-01-25	山东师范大学学报(人文社会科学版)	哲学与人文科学;社会科学Ⅱ辑	心理学	期刊	10	899	社交网站; 社会比较; 社会资本; 抑郁	抑郁和社交网站使用存在关联关系。一方面,社交网站可以让使用者便捷地浏览他人呈现的积极信息而诱发自动的上行社会比较,进而诱发或加剧用户的抑郁状态;另一方面,社交网站也有助于使用者突破时间和空间的限制来建构更多元的人际关系网络和积累更丰富的社会资本,进而可以预防或减轻用户的抑郁状态。通过对二者间复杂的关系机制进行文献梳理,详细地分析和阐释了分歧性研究结果的可能原因,展望未来的研究问题和研究方向。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHGJNAZIDfHuhoQTZccXmOjT6kjBXO9gFtKHh0PaUXh4nPfxc6ejZkL-a0vUWSp1XEqSU1iYEP6a3czONaDUODCkdSnlpEjgIlVtFG8o-31KCWamvkkiQMqT6xhwDklK4hUmedjtyNEkQ==&uniplatform=NZKPT&language=CHS
1004	走出抑郁的阴霾:初中生抑郁的影响因素及策略研究	李淑丽;赵洁	山东济宁学院教育系	2017-12-20	现代中小学教育	无	无	特色期刊	6	338	初中生; 抑郁; 影响因素; 学校; 家庭; 个体	近年来初中生抑郁症状呈现上升趋势,研究青少年抑郁的预防对策,成为减少青少年抑郁、促进其身心健康的方式之一。本文采用抑郁自评量表对初中生进行集体施测,并以性别、年级、是否走读、学习成绩、是否独生子女、居住地、是否班干部、父母文化程度和与父母关系为自变量,以抑郁为因变量进行回归分析。研究发现:年级、是否走读、学习成绩、居住地、与父母关系等都对初中生出现抑郁症状产生一定影响。即家庭环境、学校环境是影响初中生抑郁的重要因素,必须注重家庭——学校的齐心协力,建立预防并减轻初中生抑郁的发生发展机制。具体包括:建立良好的师生关系、做好心理健康教育工作、营造和谐家庭氛围、经常参加体育活动、建立积极的自我概念等。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWHGJNAZIDfHuhoQTZccXmOjkge12AVe0xLf_aGnvvL2-uPhGcbnSkyjIXppBMDU0IKD7B-78XPmW0Jrj06hX3Bo74nL9MHhWE-ybUA9e2-hoNWCpTAp-C4qMojffMGVUL4cAEubwofWmQ==&uniplatform=NZKPT&language=CHS
1005	国内儿童及青少年抑郁测评工具的研究进展	李傲雪;张云淑;栗克清	1. 河北大学护理学院2. 河北省第六人民医院精神科	2017-12-15	中国全科医学	医药卫生科技	儿科学;精神病学	期刊	12	1576	抑郁症; 儿童; 青少年; 测评量表; 综述	儿童及青少年抑郁症状的早期筛查,有利于早期诊断、干预和治疗,以减少个人、家庭和社会负担。国内对儿童及青少年抑郁的研究多采用国外学者编制的量表,其对我国儿童及青少年的适用性有待商榷。本文对国内研究中用于儿童及青少年的抑郁相关测评工具进行综述,比较各测评工具的信效度,总结其优缺点,为我国儿童及青少年抑郁筛查测评工具的选择提供依据。	https://kns.cnki.net/kcms2/article/abstract?v=z-q19lQZUWFGm7eBiYj1K2gmW8NYtnrTGBpdZYxg353zYvKbvJQAm-6OCgXPh9359dItPLWNRUkxbxFGrlJzjkrXkgVy9LEe5HRpTZYFK480CC-K2dFXuyaXx4DBlLlNBzA1_lIXzkVi7xZWdhVZ5w==&uniplatform=NZKPT&language=CHS
